observation_date,DGS5
4/27/2006,4.95
4/28/2006,4.92
5/1/2006,4.99
5/2/2006,4.98
5/3/2006,5.01
5/4/2006,5.03
5/5/2006,4.99
5/8/2006,5.01
5/9/2006,5.01
5/10/2006,5.03
5/11/2006,5.04
5/12/2006,5.08
5/15/2006,5.04
5/16/2006,4.99
5/17/2006,5.03
5/18/2006,4.96
5/19/2006,4.96
5/22/2006,4.94
5/23/2006,4.98
5/24/2006,4.93
5/25/2006,4.97
5/26/2006,4.95
5/29/2006,#N/A
5/30/2006,4.99
5/31/2006,5.04
6/1/2006,5.03
6/2/2006,4.9
6/5/2006,4.95
6/6/2006,4.95
6/7/2006,4.97
6/8/2006,4.95
6/9/2006,4.95
6/12/2006,4.95
6/13/2006,4.93
6/14/2006,5.03
6/15/2006,5.08
6/16/2006,5.1
6/19/2006,5.12
6/20/2006,5.13
6/21/2006,5.14
6/22/2006,5.18
6/23/2006,5.21
6/26/2006,5.22
6/27/2006,5.19
6/28/2006,5.23
6/29/2006,5.17
6/30/2006,5.1
7/3/2006,5.11
7/4/2006,#N/A
7/5/2006,5.19
7/6/2006,5.15
7/7/2006,5.1
7/10/2006,5.1
7/11/2006,5.07
7/12/2006,5.08
7/13/2006,5.04
7/14/2006,5.02
7/17/2006,5.04
7/18/2006,5.1
7/19/2006,5.02
7/20/2006,4.98
7/21/2006,4.99
7/24/2006,4.99
7/25/2006,5.02
7/26/2006,4.99
7/27/2006,4.98
7/28/2006,4.92
7/31/2006,4.91
8/1/2006,4.9
8/2/2006,4.88
8/3/2006,4.9
8/4/2006,4.84
8/7/2006,4.86
8/8/2006,4.85
8/9/2006,4.86
8/10/2006,4.86
8/11/2006,4.91
8/14/2006,4.95
8/15/2006,4.88
8/16/2006,4.81
8/17/2006,4.82
8/18/2006,4.78
8/21/2006,4.77
8/22/2006,4.77
8/23/2006,4.77
8/24/2006,4.78
8/25/2006,4.76
8/28/2006,4.77
8/29/2006,4.77
8/30/2006,4.72
8/31/2006,4.7
9/1/2006,4.68
9/4/2006,#N/A
9/5/2006,4.73
9/6/2006,4.75
9/7/2006,4.74
9/8/2006,4.71
9/11/2006,4.74
9/12/2006,4.71
9/13/2006,4.7
9/14/2006,4.74
9/15/2006,4.76
9/18/2006,4.77
9/19/2006,4.69
9/20/2006,4.7
9/21/2006,4.6
9/22/2006,4.55
9/25/2006,4.51
9/26/2006,4.55
9/27/2006,4.56
9/28/2006,4.57
9/29/2006,4.59
10/2/2006,4.56
10/3/2006,4.56
10/4/2006,4.5
10/5/2006,4.55
10/6/2006,4.64
10/9/2006,#N/A
10/10/2006,4.71
10/11/2006,4.75
10/12/2006,4.74
10/13/2006,4.77
10/16/2006,4.76
10/17/2006,4.73
10/18/2006,4.74
10/19/2006,4.75
10/20/2006,4.76
10/23/2006,4.8
10/24/2006,4.81
10/25/2006,4.75
10/26/2006,4.69
10/27/2006,4.64
10/30/2006,4.64
10/31/2006,4.57
11/1/2006,4.52
11/2/2006,4.55
11/3/2006,4.7
11/6/2006,4.69
11/7/2006,4.63
11/8/2006,4.61
11/9/2006,4.6
11/10/2006,4.57
11/13/2006,4.6
11/14/2006,4.57
11/15/2006,4.62
11/16/2006,4.67
11/17/2006,4.6
11/20/2006,4.6
11/21/2006,4.58
11/22/2006,4.57
11/23/2006,#N/A
11/24/2006,4.55
11/27/2006,4.54
11/28/2006,4.5
11/29/2006,4.51
11/30/2006,4.45
12/1/2006,4.39
12/4/2006,4.39
12/5/2006,4.39
12/6/2006,4.44
12/7/2006,4.45
12/8/2006,4.53
12/11/2006,4.5
12/12/2006,4.45
12/13/2006,4.54
12/14/2006,4.58
12/15/2006,4.57
12/18/2006,4.57
12/19/2006,4.57
12/20/2006,4.57
12/21/2006,4.52
12/22/2006,4.59
12/25/2006,#N/A
12/26/2006,4.58
12/27/2006,4.64
12/28/2006,4.69
12/29/2006,4.7
1/1/2007,#N/A
1/2/2007,4.68
1/3/2007,4.66
1/4/2007,4.61
1/5/2007,4.65
1/8/2007,4.66
1/9/2007,4.65
1/10/2007,4.68
1/11/2007,4.73
1/12/2007,4.76
1/15/2007,#N/A
1/16/2007,4.74
1/17/2007,4.78
1/18/2007,4.75
1/19/2007,4.78
1/22/2007,4.77
1/23/2007,4.81
1/24/2007,4.81
1/25/2007,4.85
1/26/2007,4.87
1/29/2007,4.89
1/30/2007,4.86
1/31/2007,4.82
2/1/2007,4.84
2/2/2007,4.82
2/5/2007,4.8
2/6/2007,4.76
2/7/2007,4.74
2/8/2007,4.73
2/9/2007,4.78
2/12/2007,4.8
2/13/2007,4.81
2/14/2007,4.72
2/15/2007,4.68
2/16/2007,4.68
2/19/2007,#N/A
2/20/2007,4.67
2/21/2007,4.68
2/22/2007,4.72
2/23/2007,4.67
2/26/2007,4.62
2/27/2007,4.46
2/28/2007,4.52
3/1/2007,4.5
3/2/2007,4.46
3/5/2007,4.45
3/6/2007,4.48
3/7/2007,4.45
3/8/2007,4.45
3/9/2007,4.55
3/12/2007,4.5
3/13/2007,4.41
3/14/2007,4.44
3/15/2007,4.46
3/16/2007,4.47
3/19/2007,4.5
3/20/2007,4.47
3/21/2007,4.43
3/22/2007,4.49
3/23/2007,4.52
3/26/2007,4.48
3/27/2007,4.5
3/28/2007,4.5
3/29/2007,4.53
3/30/2007,4.54
4/2/2007,4.54
4/3/2007,4.56
4/4/2007,4.55
4/5/2007,4.57
4/6/2007,4.67
4/9/2007,4.66
4/10/2007,4.63
4/11/2007,4.66
4/12/2007,4.66
4/13/2007,4.68
4/16/2007,4.67
4/17/2007,4.61
4/18/2007,4.56
4/19/2007,4.57
4/20/2007,4.57
4/23/2007,4.55
4/24/2007,4.51
4/25/2007,4.55
4/26/2007,4.59
4/27/2007,4.59
4/30/2007,4.51
5/1/2007,4.54
5/2/2007,4.55
5/3/2007,4.59
5/4/2007,4.55
5/7/2007,4.55
5/8/2007,4.54
5/9/2007,4.58
5/10/2007,4.56
5/11/2007,4.58
5/14/2007,4.61
5/15/2007,4.63
5/16/2007,4.62
5/17/2007,4.68
5/18/2007,4.74
5/21/2007,4.71
5/22/2007,4.76
5/23/2007,4.79
5/24/2007,4.79
5/25/2007,4.8
5/28/2007,#N/A
5/29/2007,4.82
5/30/2007,4.83
5/31/2007,4.86
6/1/2007,4.92
6/4/2007,4.91
6/5/2007,4.96
6/6/2007,4.94
6/7/2007,5.05
6/8/2007,5.06
6/11/2007,5.07
6/12/2007,5.18
6/13/2007,5.13
6/14/2007,5.16
6/15/2007,5.1
6/18/2007,5.07
6/19/2007,5
6/20/2007,5.05
6/21/2007,5.06
6/22/2007,5.02
6/25/2007,4.97
6/26/2007,4.99
6/27/2007,4.97
6/28/2007,5.02
6/29/2007,4.92
7/2/2007,4.9
7/3/2007,4.95
7/4/2007,#N/A
7/5/2007,5.05
7/6/2007,5.1
7/9/2007,5.07
7/10/2007,4.93
7/11/2007,4.98
7/12/2007,5.03
7/13/2007,5.01
7/16/2007,4.95
7/17/2007,4.98
7/18/2007,4.91
7/19/2007,4.94
7/20/2007,4.85
7/23/2007,4.86
7/24/2007,4.82
7/25/2007,4.8
7/26/2007,4.61
7/27/2007,4.6
7/30/2007,4.64
7/31/2007,4.6
8/1/2007,4.6
8/2/2007,4.62
8/3/2007,4.52
8/6/2007,4.52
8/7/2007,4.6
8/8/2007,4.69
8/9/2007,4.58
8/10/2007,4.59
8/13/2007,4.57
8/14/2007,4.51
8/15/2007,4.41
8/16/2007,4.26
8/17/2007,4.35
8/20/2007,4.32
8/21/2007,4.27
8/22/2007,4.34
8/23/2007,4.36
8/24/2007,4.42
8/27/2007,4.39
8/28/2007,4.25
8/29/2007,4.31
8/30/2007,4.21
8/31/2007,4.25
9/3/2007,#N/A
9/4/2007,4.26
9/5/2007,4.16
9/6/2007,4.2
9/7/2007,4.03
9/10/2007,4
9/11/2007,4.07
9/12/2007,4.11
9/13/2007,4.22
9/14/2007,4.18
9/17/2007,4.21
9/18/2007,4.19
9/19/2007,4.2
9/20/2007,4.35
9/21/2007,4.31
9/24/2007,4.31
9/25/2007,4.26
9/26/2007,4.27
9/27/2007,4.22
9/28/2007,4.23
10/1/2007,4.24
10/2/2007,4.2
10/3/2007,4.24
10/4/2007,4.22
10/5/2007,4.33
10/8/2007,#N/A
10/9/2007,4.38
10/10/2007,4.37
10/11/2007,4.36
10/12/2007,4.42
10/15/2007,4.4
10/16/2007,4.34
10/17/2007,4.22
10/18/2007,4.17
10/19/2007,4.03
10/22/2007,4.08
10/23/2007,4.06
10/24/2007,3.99
10/25/2007,4.01
10/26/2007,4.04
10/29/2007,4.04
10/30/2007,4.06
10/31/2007,4.16
11/1/2007,4.02
11/2/2007,3.93
11/5/2007,3.96
11/6/2007,3.99
11/7/2007,3.92
11/8/2007,3.81
11/9/2007,3.77
11/12/2007,#N/A
11/13/2007,3.84
11/14/2007,3.86
11/15/2007,3.71
11/16/2007,3.68
11/19/2007,3.57
11/20/2007,3.52
11/21/2007,3.4
11/22/2007,#N/A
11/23/2007,3.42
11/26/2007,3.23
11/27/2007,3.38
11/28/2007,3.5
11/29/2007,3.42
11/30/2007,3.41
12/3/2007,3.28
12/4/2007,3.28
12/5/2007,3.28
12/6/2007,3.39
12/7/2007,3.51
12/10/2007,3.54
12/11/2007,3.32
12/12/2007,3.41
12/13/2007,3.54
12/14/2007,3.63
12/17/2007,3.57
12/18/2007,3.53
12/19/2007,3.46
12/20/2007,3.45
12/21/2007,3.58
12/24/2007,3.65
12/25/2007,#N/A
12/26/2007,3.72
12/27/2007,3.64
12/28/2007,3.52
12/31/2007,3.45
1/1/2008,#N/A
1/2/2008,3.28
1/3/2008,3.26
1/4/2008,3.18
1/7/2008,3.16
1/8/2008,3.16
1/9/2008,3.1
1/10/2008,3.16
1/11/2008,3.06
1/14/2008,3.08
1/15/2008,3
1/16/2008,3
1/17/2008,2.9
1/18/2008,2.86
1/21/2008,#N/A
1/22/2008,2.64
1/23/2008,2.64
1/24/2008,2.85
1/25/2008,2.81
1/28/2008,2.8
1/29/2008,2.87
1/30/2008,2.96
1/31/2008,2.82
2/1/2008,2.75
2/4/2008,2.78
2/5/2008,2.66
2/6/2008,2.67
2/7/2008,2.79
2/8/2008,2.69
2/11/2008,2.67
2/12/2008,2.71
2/13/2008,2.71
2/14/2008,2.81
2/15/2008,2.76
2/18/2008,#N/A
2/19/2008,2.93
2/20/2008,3.02
2/21/2008,2.8
2/22/2008,2.81
2/25/2008,2.98
2/26/2008,2.92
2/27/2008,2.89
2/28/2008,2.73
2/29/2008,2.5
3/3/2008,2.48
3/4/2008,2.53
3/5/2008,2.59
3/6/2008,2.5
3/7/2008,2.45
3/10/2008,2.37
3/11/2008,2.61
3/12/2008,2.49
3/13/2008,2.53
3/14/2008,2.37
3/17/2008,2.23
3/18/2008,2.42
3/19/2008,2.36
3/20/2008,2.36
3/21/2008,#N/A
3/24/2008,2.64
3/25/2008,2.61
3/26/2008,2.55
3/27/2008,2.61
3/28/2008,2.51
3/31/2008,2.46
4/1/2008,2.65
4/2/2008,2.72
4/3/2008,2.75
4/4/2008,2.63
4/7/2008,2.75
4/8/2008,2.72
4/9/2008,2.59
4/10/2008,2.66
4/11/2008,2.57
4/14/2008,2.6
4/15/2008,2.68
4/16/2008,2.82
4/17/2008,2.9
4/18/2008,2.95
4/21/2008,2.95
4/22/2008,2.96
4/23/2008,2.98
4/24/2008,3.15
4/25/2008,3.2
4/28/2008,3.14
4/29/2008,3.11
4/30/2008,3.03
5/1/2008,3.06
5/2/2008,3.18
5/5/2008,3.14
5/6/2008,3.15
5/7/2008,3.09
5/8/2008,2.99
5/9/2008,2.98
5/12/2008,3
5/13/2008,3.17
5/14/2008,3.22
5/15/2008,3.1
5/16/2008,3.12
5/19/2008,3.09
5/20/2008,3.02
5/21/2008,3.09
5/22/2008,3.24
5/23/2008,3.15
5/26/2008,#N/A
5/27/2008,3.25
5/28/2008,3.36
5/29/2008,3.41
5/30/2008,3.41
6/2/2008,3.28
6/3/2008,3.21
6/4/2008,3.26
6/5/2008,3.34
6/6/2008,3.2
6/9/2008,3.41
6/10/2008,3.54
6/11/2008,3.49
6/12/2008,3.68
6/13/2008,3.73
6/16/2008,3.73
6/17/2008,3.66
6/18/2008,3.57
6/19/2008,3.67
6/20/2008,3.57
6/23/2008,3.65
6/24/2008,3.52
6/25/2008,3.54
6/26/2008,3.44
6/27/2008,3.36
6/30/2008,3.34
7/1/2008,3.33
7/2/2008,3.31
7/3/2008,3.28
7/4/2008,#N/A
7/7/2008,3.23
7/8/2008,3.19
7/9/2008,3.11
7/10/2008,3.1
7/11/2008,3.27
7/14/2008,3.2
7/15/2008,3.12
7/16/2008,3.2
7/17/2008,3.35
7/18/2008,3.42
7/21/2008,3.41
7/22/2008,3.48
7/23/2008,3.51
7/24/2008,3.37
7/25/2008,3.45
7/28/2008,3.34
7/29/2008,3.39
7/30/2008,3.36
7/31/2008,3.25
8/1/2008,3.23
8/4/2008,3.23
8/5/2008,3.28
8/6/2008,3.3
8/7/2008,3.16
8/8/2008,3.21
8/11/2008,3.27
8/12/2008,3.16
8/13/2008,3.21
8/14/2008,3.15
8/15/2008,3.11
8/18/2008,3.07
8/19/2008,3.07
8/20/2008,3
8/21/2008,3.08
8/22/2008,3.14
8/25/2008,3.04
8/26/2008,3.06
8/27/2008,3.02
8/28/2008,3.09
8/29/2008,3.1
9/1/2008,#N/A
9/2/2008,3
9/3/2008,2.95
9/4/2008,2.87
9/5/2008,2.91
9/8/2008,2.96
9/9/2008,2.9
9/10/2008,2.91
9/11/2008,2.87
9/12/2008,2.97
9/15/2008,2.59
9/16/2008,2.64
9/17/2008,2.52
9/18/2008,2.67
9/19/2008,3.01
9/22/2008,3.04
9/23/2008,3.03
9/24/2008,2.91
9/25/2008,3.09
9/26/2008,3.05
9/29/2008,2.7
9/30/2008,2.98
10/1/2008,2.87
10/2/2008,2.68
10/3/2008,2.64
10/6/2008,2.45
10/7/2008,2.45
10/8/2008,2.7
10/9/2008,2.79
10/10/2008,2.77
10/13/2008,#N/A
10/14/2008,3.01
10/15/2008,2.9
10/16/2008,2.84
10/17/2008,2.83
10/20/2008,2.82
10/21/2008,2.63
10/22/2008,2.56
10/23/2008,2.57
10/24/2008,2.64
10/27/2008,2.67
10/28/2008,2.75
10/29/2008,2.77
10/30/2008,2.84
10/31/2008,2.8
11/3/2008,2.71
11/4/2008,2.56
11/5/2008,2.5
11/6/2008,2.46
11/7/2008,2.56
11/10/2008,2.51
11/11/2008,#N/A
11/12/2008,2.37
11/13/2008,2.43
11/14/2008,2.33
11/17/2008,2.32
11/18/2008,2.22
11/19/2008,2.08
11/20/2008,1.94
11/21/2008,2.02
11/24/2008,2.24
11/25/2008,2.06
11/26/2008,2.01
11/27/2008,#N/A
11/28/2008,1.93
12/1/2008,1.71
12/2/2008,1.65
12/3/2008,1.6
12/4/2008,1.51
12/5/2008,1.67
12/8/2008,1.76
12/9/2008,1.61
12/10/2008,1.62
12/11/2008,1.55
12/12/2008,1.55
12/15/2008,1.5
12/16/2008,1.34
12/17/2008,1.35
12/18/2008,1.26
12/19/2008,1.35
12/22/2008,1.4
12/23/2008,1.53
12/24/2008,1.54
12/25/2008,#N/A
12/26/2008,1.51
12/29/2008,1.45
12/30/2008,1.47
12/31/2008,1.55
1/1/2009,#N/A
1/2/2009,1.72
1/5/2009,1.67
1/6/2009,1.68
1/7/2009,1.66
1/8/2009,1.6
1/9/2009,1.51
1/12/2009,1.45
1/13/2009,1.44
1/14/2009,1.36
1/15/2009,1.36
1/16/2009,1.47
1/19/2009,#N/A
1/20/2009,1.48
1/21/2009,1.6
1/22/2009,1.61
1/23/2009,1.64
1/26/2009,1.67
1/27/2009,1.59
1/28/2009,1.7
1/29/2009,1.87
1/30/2009,1.85
2/2/2009,1.75
2/3/2009,1.88
2/4/2009,1.91
2/5/2009,1.89
2/6/2009,1.97
2/9/2009,1.99
2/10/2009,1.79
2/11/2009,1.76
2/12/2009,1.73
2/13/2009,1.88
2/16/2009,#N/A
2/17/2009,1.65
2/18/2009,1.81
2/19/2009,1.89
2/20/2009,1.81
2/23/2009,1.84
2/24/2009,1.89
2/25/2009,2.06
2/26/2009,2.07
2/27/2009,1.99
3/2/2009,1.86
3/3/2009,1.87
3/4/2009,1.97
3/5/2009,1.82
3/6/2009,1.83
3/9/2009,1.9
3/10/2009,1.99
3/11/2009,1.96
3/12/2009,1.92
3/13/2009,1.87
3/16/2009,1.91
3/17/2009,2
3/18/2009,1.54
3/19/2009,1.64
3/20/2009,1.66
3/23/2009,1.69
3/24/2009,1.7
3/25/2009,1.84
3/26/2009,1.8
3/27/2009,1.79
3/30/2009,1.72
3/31/2009,1.67
4/1/2009,1.65
4/2/2009,1.74
4/3/2009,1.87
4/6/2009,1.9
4/7/2009,1.87
4/8/2009,1.83
4/9/2009,1.9
4/10/2009,#N/A
4/13/2009,1.81
4/14/2009,1.71
4/15/2009,1.71
4/16/2009,1.79
4/17/2009,1.91
4/20/2009,1.82
4/21/2009,1.87
4/22/2009,1.92
4/23/2009,1.89
4/24/2009,1.96
4/27/2009,1.87
4/28/2009,1.97
4/29/2009,2.01
4/30/2009,2.02
5/1/2009,2.03
5/4/2009,2.03
5/5/2009,2.05
5/6/2009,2.06
5/7/2009,2.15
5/8/2009,2.15
5/11/2009,2.04
5/12/2009,2.02
5/13/2009,1.98
5/14/2009,1.98
5/15/2009,2.01
5/18/2009,2.09
5/19/2009,2.12
5/20/2009,2.05
5/21/2009,2.16
5/22/2009,2.23
5/25/2009,#N/A
5/26/2009,2.3
5/27/2009,2.43
5/28/2009,2.46
5/29/2009,2.34
6/1/2009,2.55
6/2/2009,2.52
6/3/2009,2.43
6/4/2009,2.56
6/5/2009,2.85
6/8/2009,2.95
6/9/2009,2.86
6/10/2009,2.93
6/11/2009,2.87
6/12/2009,2.81
6/15/2009,2.75
6/16/2009,2.7
6/17/2009,2.69
6/18/2009,2.86
6/19/2009,2.82
6/22/2009,2.75
6/23/2009,2.71
6/24/2009,2.74
6/25/2009,2.58
6/26/2009,2.53
6/29/2009,2.53
6/30/2009,2.54
7/1/2009,2.51
7/2/2009,2.43
7/3/2009,#N/A
7/6/2009,2.4
7/7/2009,2.36
7/8/2009,2.23
7/9/2009,2.33
7/10/2009,2.22
7/13/2009,2.27
7/14/2009,2.37
7/15/2009,2.52
7/16/2009,2.46
7/17/2009,2.52
7/20/2009,2.46
7/21/2009,2.36
7/22/2009,2.43
7/23/2009,2.6
7/24/2009,2.57
7/27/2009,2.63
7/28/2009,2.63
7/29/2009,2.69
7/30/2009,2.66
7/31/2009,2.53
8/3/2009,2.66
8/4/2009,2.68
8/5/2009,2.73
8/6/2009,2.73
8/7/2009,2.84
8/10/2009,2.75
8/11/2009,2.69
8/12/2009,2.7
8/13/2009,2.58
8/14/2009,2.51
8/17/2009,2.43
8/18/2009,2.48
8/19/2009,2.43
8/20/2009,2.43
8/21/2009,2.58
8/24/2009,2.5
8/25/2009,2.48
8/26/2009,2.46
8/27/2009,2.48
8/28/2009,2.46
8/31/2009,2.39
9/1/2009,2.33
9/2/2009,2.26
9/3/2009,2.29
9/4/2009,2.36
9/7/2009,#N/A
9/8/2009,2.38
9/9/2009,2.38
9/10/2009,2.29
9/11/2009,2.29
9/14/2009,2.37
9/15/2009,2.41
9/16/2009,2.46
9/17/2009,2.41
9/18/2009,2.49
9/21/2009,2.47
9/22/2009,2.45
9/23/2009,2.4
9/24/2009,2.37
9/25/2009,2.36
9/28/2009,2.33
9/29/2009,2.34
9/30/2009,2.31
10/1/2009,2.2
10/2/2009,2.22
10/5/2009,2.21
10/6/2009,2.25
10/7/2009,2.16
10/8/2009,2.22
10/9/2009,2.36
10/12/2009,#N/A
10/13/2009,2.28
10/14/2009,2.36
10/15/2009,2.41
10/16/2009,2.37
10/19/2009,2.36
10/20/2009,2.3
10/21/2009,2.38
10/22/2009,2.39
10/23/2009,2.46
10/26/2009,2.53
10/27/2009,2.41
10/28/2009,2.37
10/29/2009,2.44
10/30/2009,2.31
11/2/2009,2.33
11/3/2009,2.36
11/4/2009,2.39
11/5/2009,2.35
11/6/2009,2.3
11/9/2009,2.31
11/10/2009,2.31
11/11/2009,#N/A
11/12/2009,2.28
11/13/2009,2.28
11/16/2009,2.19
11/17/2009,2.19
11/18/2009,2.21
11/19/2009,2.18
11/20/2009,2.2
11/23/2009,2.2
11/24/2009,2.15
11/25/2009,2.11
11/26/2009,#N/A
11/27/2009,2.03
11/30/2009,2.01
12/1/2009,2.03
12/2/2009,2.09
12/3/2009,2.14
12/4/2009,2.24
12/7/2009,2.19
12/8/2009,2.12
12/9/2009,2.15
12/10/2009,2.19
12/11/2009,2.26
12/14/2009,2.3
12/15/2009,2.35
12/16/2009,2.35
12/17/2009,2.24
12/18/2009,2.3
12/21/2009,2.43
12/22/2009,2.49
12/23/2009,2.51
12/24/2009,2.57
12/25/2009,#N/A
12/28/2009,2.62
12/29/2009,2.62
12/30/2009,2.61
12/31/2009,2.69
1/1/2010,#N/A
1/4/2010,2.65
1/5/2010,2.56
1/6/2010,2.6
1/7/2010,2.62
1/8/2010,2.57
1/11/2010,2.58
1/12/2010,2.49
1/13/2010,2.55
1/14/2010,2.51
1/15/2010,2.44
1/18/2010,#N/A
1/19/2010,2.48
1/20/2010,2.45
1/21/2010,2.38
1/22/2010,2.37
1/25/2010,2.39
1/26/2010,2.38
1/27/2010,2.43
1/28/2010,2.41
1/29/2010,2.34
2/1/2010,2.38
2/2/2010,2.37
2/3/2010,2.4
2/4/2010,2.29
2/5/2010,2.23
2/8/2010,2.26
2/9/2010,2.32
2/10/2010,2.39
2/11/2010,2.39
2/12/2010,2.35
2/15/2010,#N/A
2/16/2010,2.32
2/17/2010,2.4
2/18/2010,2.46
2/19/2010,2.48
2/22/2010,2.47
2/23/2010,2.37
2/24/2010,2.4
2/25/2010,2.33
2/26/2010,2.3
3/1/2010,2.28
3/2/2010,2.27
3/3/2010,2.27
3/4/2010,2.28
3/5/2010,2.35
3/8/2010,2.36
3/9/2010,2.34
3/10/2010,2.39
3/11/2010,2.43
3/12/2010,2.42
3/15/2010,2.42
3/16/2010,2.37
3/17/2010,2.38
3/18/2010,2.44
3/19/2010,2.48
3/22/2010,2.43
3/23/2010,2.44
3/24/2010,2.62
3/25/2010,2.65
3/26/2010,2.59
3/29/2010,2.6
3/30/2010,2.6
3/31/2010,2.55
4/1/2010,2.59
4/2/2010,2.67
4/5/2010,2.75
4/6/2010,2.71
4/7/2010,2.62
4/8/2010,2.64
4/9/2010,2.65
4/12/2010,2.6
4/13/2010,2.58
4/14/2010,2.61
4/15/2010,2.57
4/16/2010,2.49
4/19/2010,2.54
4/20/2010,2.56
4/21/2010,2.52
4/22/2010,2.57
4/23/2010,2.61
4/26/2010,2.6
4/27/2010,2.46
4/28/2010,2.53
4/29/2010,2.49
4/30/2010,2.43
5/3/2010,2.47
5/4/2010,2.38
5/5/2010,2.31
5/6/2010,2.13
5/7/2010,2.17
5/10/2010,2.27
5/11/2010,2.26
5/12/2010,2.29
5/13/2010,2.27
5/14/2010,2.16
5/17/2010,2.2
5/18/2010,2.11
5/19/2010,2.13
5/20/2010,2.04
5/21/2010,2.02
5/24/2010,2.04
5/25/2010,2.01
5/26/2010,2.06
5/27/2010,2.18
5/28/2010,2.1
5/31/2010,#N/A
6/1/2010,2.09
6/2/2010,2.14
6/3/2010,2.17
6/4/2010,1.98
6/7/2010,1.95
6/8/2010,1.98
6/9/2010,1.99
6/10/2010,2.12
6/11/2010,2.03
6/14/2010,2.07
6/15/2010,2.1
6/16/2010,2.06
6/17/2010,2.01
6/18/2010,2.04
6/21/2010,2.05
6/22/2010,1.98
6/23/2010,1.93
6/24/2010,1.93
6/25/2010,1.9
6/28/2010,1.83
6/29/2010,1.78
6/30/2010,1.79
7/1/2010,1.8
7/2/2010,1.82
7/5/2010,#N/A
7/6/2010,1.76
7/7/2010,1.79
7/8/2010,1.8
7/9/2010,1.85
7/12/2010,1.85
7/13/2010,1.9
7/14/2010,1.82
7/15/2010,1.76
7/16/2010,1.7
7/19/2010,1.73
7/20/2010,1.71
7/21/2010,1.66
7/22/2010,1.69
7/23/2010,1.75
7/26/2010,1.76
7/27/2010,1.82
7/28/2010,1.75
7/29/2010,1.7
7/30/2010,1.6
8/2/2010,1.64
8/3/2010,1.55
8/4/2010,1.62
8/5/2010,1.57
8/6/2010,1.51
8/9/2010,1.54
8/10/2010,1.46
8/11/2010,1.44
8/12/2010,1.48
8/13/2010,1.47
8/16/2010,1.4
8/17/2010,1.44
8/18/2010,1.46
8/19/2010,1.41
8/20/2010,1.47
8/23/2010,1.43
8/24/2010,1.36
8/25/2010,1.4
8/26/2010,1.38
8/27/2010,1.49
8/30/2010,1.39
8/31/2010,1.33
9/1/2010,1.41
9/2/2010,1.43
9/3/2010,1.49
9/6/2010,#N/A
9/7/2010,1.41
9/8/2010,1.46
9/9/2010,1.57
9/10/2010,1.59
9/13/2010,1.51
9/14/2010,1.43
9/15/2010,1.46
9/16/2010,1.48
9/17/2010,1.46
9/20/2010,1.43
9/21/2010,1.34
9/22/2010,1.33
9/23/2010,1.34
9/24/2010,1.37
9/27/2010,1.31
9/28/2010,1.25
9/29/2010,1.28
9/30/2010,1.27
10/1/2010,1.26
10/4/2010,1.23
10/5/2010,1.21
10/6/2010,1.16
10/7/2010,1.14
10/8/2010,1.11
10/11/2010,#N/A
10/12/2010,1.14
10/13/2010,1.13
10/14/2010,1.18
10/15/2010,1.2
10/18/2010,1.14
10/19/2010,1.11
10/20/2010,1.11
10/21/2010,1.15
10/22/2010,1.17
10/25/2010,1.2
10/26/2010,1.27
10/27/2010,1.34
10/28/2010,1.23
10/29/2010,1.17
11/1/2010,1.17
11/2/2010,1.15
11/3/2010,1.11
11/4/2010,1.04
11/5/2010,1.1
11/8/2010,1.13
11/9/2010,1.27
11/10/2010,1.23
11/11/2010,#N/A
11/12/2010,1.35
11/15/2010,1.51
11/16/2010,1.49
11/17/2010,1.49
11/18/2010,1.51
11/19/2010,1.54
11/22/2010,1.44
11/23/2010,1.4
11/24/2010,1.56
11/25/2010,#N/A
11/26/2010,1.53
11/29/2010,1.51
11/30/2010,1.47
12/1/2010,1.64
12/2/2010,1.68
12/3/2010,1.64
12/6/2010,1.53
12/7/2010,1.74
12/8/2010,1.87
12/9/2010,1.9
12/10/2010,1.98
12/13/2010,1.91
12/14/2010,2.08
12/15/2010,2.11
12/16/2010,2.06
12/17/2010,1.97
12/20/2010,1.99
12/21/2010,1.99
12/22/2010,2.02
12/23/2010,2.09
12/24/2010,#N/A
12/27/2010,2.08
12/28/2010,2.18
12/29/2010,2.03
12/30/2010,2.06
12/31/2010,2.01
1/3/2011,2.02
1/4/2011,2.01
1/5/2011,2.14
1/6/2011,2.09
1/7/2011,1.96
1/10/2011,1.93
1/11/2011,1.98
1/12/2011,1.99
1/13/2011,1.93
1/14/2011,1.95
1/17/2011,#N/A
1/18/2011,1.97
1/19/2011,1.95
1/20/2011,2.06
1/21/2011,2.04
1/24/2011,2.03
1/25/2011,1.96
1/26/2011,2.03
1/27/2011,1.98
1/28/2011,1.92
1/31/2011,1.95
2/1/2011,2.02
2/2/2011,2.1
2/3/2011,2.18
2/4/2011,2.27
2/7/2011,2.29
2/8/2011,2.39
2/9/2011,2.33
2/10/2011,2.4
2/11/2011,2.38
2/14/2011,2.37
2/15/2011,2.35
2/16/2011,2.37
2/17/2011,2.3
2/18/2011,2.3
2/21/2011,#N/A
2/22/2011,2.16
2/23/2011,2.21
2/24/2011,2.19
2/25/2011,2.16
2/28/2011,2.13
3/1/2011,2.11
3/2/2011,2.16
3/3/2011,2.3
3/4/2011,2.17
3/7/2011,2.19
